match_date,tournament,tour,surface,indoor,round,player_1,player_2,rank_p1,rank_p2,p1_win,winner_name,loser_name,set_scores,odds_p1,odds_p2,p1_serve_points_won_pct,p2_serve_points_won_pct,p1_return_points_won_pct,p2_return_points_won_pct,p1_hold_pct,p2_hold_pct,p1_break_pct,p2_break_pct,tournament_tier,total_games,game_margin
2025-06-11,Tourney_3,ATP,Grass,0,SF,ATP_Player_12,ATP_Player_19,90,102,1,ATP_Player_12,ATP_Player_19,6-4 3-6 6-3,1.952,2.337,0.629,0.714,0.333,0.426,0.812,0.764,0.18,0.138,1,26.2,-1.0
2025-06-14,Tourney_5,WTA,Clay,0,QF,WTA_Player_13,WTA_Player_6,90,101,1,WTA_Player_13,WTA_Player_6,6-4 3-6 6-3,1.966,2.319,0.598,0.664,0.395,0.417,0.765,0.809,0.273,0.233,3,30.0,3.2
2025-06-17,Tourney_1,WTA,Grass,0,QF,WTA_Player_8,WTA_Player_20,96,97,1,WTA_Player_8,WTA_Player_20,6-4 3-6 6-3,2.112,2.144,0.681,0.661,0.366,0.355,0.781,0.697,0.232,0.128,1,26.4,3.4
2025-06-20,Tourney_1,ATP,Grass,0,QF,ATP_Player_3,ATP_Player_20,26,35,1,ATP_Player_3,ATP_Player_20,6-4 3-6 6-3,1.993,2.281,0.69,0.649,0.37,0.375,0.768,0.868,0.29,0.281,2,29.8,1.5
2025-06-23,Tourney_6,ATP,Hard,0,SF,ATP_Player_7,ATP_Player_10,75,84,0,ATP_Player_10,ATP_Player_7,6-4 3-6 6-3,1.993,2.281,0.587,0.652,0.361,0.328,0.686,0.768,0.265,0.294,4,23.1,10.6
2025-06-26,Tourney_1,WTA,Grass,0,QF,WTA_Player_11,WTA_Player_3,76,66,0,WTA_Player_3,WTA_Player_11,6-4 3-6 6-3,2.3,1.979,0.636,0.711,0.378,0.382,0.728,0.697,0.194,0.22,1,19.8,-8.5
2025-06-29,Tourney_7,ATP,Hard,1,QF,ATP_Player_10,ATP_Player_4,1,11,0,ATP_Player_4,ATP_Player_10,6-4 3-6 6-3,1.979,2.3,0.711,0.675,0.372,0.367,0.689,0.898,0.236,0.179,3,26.3,-0.8
2025-07-02,Tourney_8,ATP,Clay,0,R16,ATP_Player_10,ATP_Player_20,86,26,1,ATP_Player_10,ATP_Player_20,6-4 3-6 6-3,3.68,1.496,0.717,0.649,0.367,0.441,0.698,0.681,0.208,0.263,3,23.8,2.1
2025-07-05,Tourney_1,WTA,Hard,0,R16,WTA_Player_4,WTA_Player_10,48,74,0,WTA_Player_10,WTA_Player_4,6-4 3-6 6-3,1.784,2.635,0.719,0.677,0.326,0.339,0.885,0.815,0.275,0.154,4,18.0,-1.3
2025-07-08,Tourney_1,ATP,Clay,0,SF,ATP_Player_14,ATP_Player_19,88,29,0,ATP_Player_19,ATP_Player_14,6-4 3-6 6-3,3.641,1.503,0.606,0.678,0.333,0.398,0.753,0.69,0.13,0.195,1,20.9,0.5
2025-07-11,Tourney_7,ATP,Clay,0,R16,ATP_Player_1,ATP_Player_20,50,117,1,ATP_Player_1,ATP_Player_20,6-4 3-6 6-3,1.453,3.97,0.715,0.68,0.412,0.354,0.801,0.813,0.187,0.187,2,21.7,-0.5
2025-07-14,Tourney_1,WTA,Hard,0,QF,WTA_Player_8,WTA_Player_2,72,80,0,WTA_Player_2,WTA_Player_8,6-4 3-6 6-3,2.007,2.263,0.698,0.61,0.374,0.339,0.814,0.736,0.298,0.178,1,18.3,-1.3
2025-07-17,Tourney_2,WTA,Hard,0,F,WTA_Player_12,WTA_Player_5,96,54,0,WTA_Player_5,WTA_Player_12,6-4 3-6 6-3,3.061,1.63,0.601,0.652,0.412,0.357,0.854,0.748,0.162,0.167,1,15.3,8.2
2025-07-20,Tourney_7,ATP,Clay,1,R16,ATP_Player_3,ATP_Player_15,119,54,0,ATP_Player_15,ATP_Player_3,6-4 3-6 6-3,3.884,1.465,0.604,0.676,0.422,0.391,0.837,0.822,0.122,0.236,3,24.1,-1.4
2025-07-23,Tourney_4,ATP,Clay,0,QF,ATP_Player_19,ATP_Player_14,59,94,0,ATP_Player_14,ATP_Player_19,6-4 3-6 6-3,1.693,2.862,0.666,0.635,0.388,0.389,0.885,0.72,0.276,0.226,3,18.2,1.3
2025-07-26,Tourney_6,WTA,Hard,1,R16,WTA_Player_9,WTA_Player_16,42,101,0,WTA_Player_16,WTA_Player_9,6-4 3-6 6-3,1.503,3.641,0.582,0.697,0.332,0.349,0.755,0.799,0.277,0.132,4,26.2,7.8
2025-07-29,Tourney_5,WTA,Hard,1,F,WTA_Player_5,WTA_Player_17,70,5,1,WTA_Player_5,WTA_Player_17,6-4 3-6 6-3,3.884,1.465,0.625,0.66,0.323,0.36,0.784,0.862,0.153,0.31,1,24.2,0.2
2025-08-01,Tourney_6,WTA,Clay,0,QF,WTA_Player_3,WTA_Player_19,4,93,1,WTA_Player_3,WTA_Player_19,6-4 3-6 6-3,1.344,5.106,0.601,0.704,0.376,0.421,0.83,0.783,0.204,0.341,3,19.4,-1.2
2025-08-04,Tourney_7,ATP,Clay,0,QF,ATP_Player_15,ATP_Player_20,64,14,1,ATP_Player_15,ATP_Player_20,6-4 3-6 6-3,3.316,1.566,0.625,0.589,0.415,0.347,0.814,0.725,0.144,0.27,1,19.5,7.9
2025-08-07,Tourney_3,ATP,Hard,0,R16,ATP_Player_17,ATP_Player_4,5,50,0,ATP_Player_4,ATP_Player_17,6-4 3-6 6-3,1.605,3.153,0.661,0.644,0.415,0.41,0.876,0.714,0.282,0.153,4,24.9,-1.5
2025-08-10,Tourney_1,WTA,Clay,0,SF,WTA_Player_15,WTA_Player_17,97,39,0,WTA_Player_17,WTA_Player_15,6-4 3-6 6-3,3.603,1.51,0.682,0.595,0.383,0.374,0.859,0.756,0.308,0.159,4,28.7,-1.2
2025-08-13,Tourney_5,ATP,Grass,0,QF,ATP_Player_6,ATP_Player_8,62,25,1,ATP_Player_6,ATP_Player_8,6-4 3-6 6-3,2.917,1.675,0.654,0.701,0.33,0.364,0.695,0.889,0.331,0.227,3,25.3,3.3
2025-08-16,Tourney_5,ATP,Hard,0,F,ATP_Player_2,ATP_Player_15,28,48,0,ATP_Player_15,ATP_Player_2,6-4 3-6 6-3,1.852,2.5,0.656,0.605,0.422,0.448,0.791,0.815,0.286,0.135,3,21.4,-3.0
2025-08-19,Tourney_2,WTA,Clay,0,R32,WTA_Player_5,WTA_Player_20,106,31,1,WTA_Player_5,WTA_Player_20,6-4 3-6 6-3,4.341,1.409,0.716,0.707,0.401,0.32,0.775,0.731,0.216,0.24,3,20.8,-3.4
2025-08-22,Tourney_6,WTA,Grass,0,QF,WTA_Player_19,WTA_Player_7,67,98,0,WTA_Player_7,WTA_Player_19,6-4 3-6 6-3,1.732,2.757,0.664,0.593,0.386,0.416,0.692,0.698,0.325,0.346,4,22.0,3.8
2025-08-25,Tourney_1,ATP,Grass,1,F,ATP_Player_8,ATP_Player_20,72,75,1,ATP_Player_8,ATP_Player_20,6-4 3-6 6-3,2.081,2.177,0.598,0.709,0.437,0.335,0.814,0.899,0.307,0.166,3,26.4,0.1
2025-08-28,Tourney_1,ATP,Clay,0,R32,ATP_Player_7,ATP_Player_4,79,102,1,ATP_Player_7,ATP_Player_4,6-4 3-6 6-3,1.817,2.566,0.689,0.58,0.394,0.376,0.896,0.796,0.303,0.325,2,26.3,4.4
2025-08-31,Tourney_4,WTA,Hard,0,R32,WTA_Player_5,WTA_Player_7,37,119,1,WTA_Player_5,WTA_Player_7,6-4 3-6 6-3,1.375,4.703,0.581,0.693,0.377,0.425,0.813,0.695,0.134,0.161,3,21.3,-1.0
2025-09-03,Tourney_1,WTA,Hard,1,F,WTA_Player_3,WTA_Player_11,88,75,0,WTA_Player_11,WTA_Player_3,6-4 3-6 6-3,2.357,1.939,0.616,0.588,0.34,0.369,0.707,0.769,0.239,0.27,3,28.9,2.5
2025-09-06,Tourney_7,ATP,Grass,0,F,ATP_Player_10,ATP_Player_5,16,57,0,ATP_Player_5,ATP_Player_10,6-4 3-6 6-3,1.639,3.032,0.682,0.689,0.441,0.345,0.894,0.818,0.185,0.128,3,22.6,4.3
2025-09-09,Tourney_7,ATP,Clay,0,R16,ATP_Player_5,ATP_Player_8,75,77,1,ATP_Player_5,ATP_Player_8,6-4 3-6 6-3,2.096,2.16,0.653,0.659,0.377,0.434,0.9,0.842,0.23,0.268,3,23.3,4.9
2025-09-12,Tourney_6,ATP,Hard,0,SF,ATP_Player_8,ATP_Player_20,113,15,0,ATP_Player_20,ATP_Player_8,6-4 3-6 6-3,5.691,1.308,0.689,0.69,0.422,0.423,0.841,0.771,0.31,0.236,1,16.8,-7.1
2025-09-15,Tourney_7,WTA,Grass,0,R32,WTA_Player_16,WTA_Player_9,101,30,0,WTA_Player_9,WTA_Player_16,6-4 3-6 6-3,4.15,1.431,0.606,0.704,0.333,0.326,0.718,0.871,0.325,0.254,1,22.4,-4.1
2025-09-18,Tourney_1,WTA,Hard,0,R16,WTA_Player_19,WTA_Player_8,82,60,1,WTA_Player_19,WTA_Player_8,6-4 3-6 6-3,2.544,1.829,0.596,0.671,0.439,0.421,0.768,0.74,0.288,0.151,4,30.2,-4.4
2025-09-21,Tourney_4,WTA,Hard,0,R32,WTA_Player_11,WTA_Player_15,108,84,0,WTA_Player_15,WTA_Player_11,6-4 3-6 6-3,2.589,1.806,0.657,0.586,0.321,0.321,0.697,0.703,0.306,0.26,2,18.1,5.4
2025-09-24,Tourney_2,ATP,Clay,0,SF,ATP_Player_7,ATP_Player_8,4,77,1,ATP_Player_7,ATP_Player_8,6-4 3-6 6-3,1.42,4.244,0.685,0.617,0.439,0.411,0.898,0.733,0.194,0.18,4,27.7,6.2
2025-09-27,Tourney_8,ATP,Hard,0,QF,ATP_Player_12,ATP_Player_6,12,42,0,ATP_Player_6,ATP_Player_12,6-4 3-6 6-3,1.742,2.732,0.682,0.636,0.378,0.346,0.837,0.832,0.173,0.207,4,23.9,-0.4
2025-09-30,Tourney_5,WTA,Hard,0,R32,WTA_Player_3,WTA_Player_17,18,35,1,WTA_Player_3,WTA_Player_17,6-4 3-6 6-3,1.888,2.437,0.711,0.655,0.324,0.424,0.82,0.89,0.3,0.237,4,21.6,1.5
2025-10-03,Tourney_6,ATP,Hard,0,QF,ATP_Player_8,ATP_Player_5,98,81,0,ATP_Player_5,ATP_Player_8,6-4 3-6 6-3,2.437,1.888,0.665,0.651,0.407,0.38,0.689,0.721,0.247,0.344,1,14.6,-8.5
2025-10-06,Tourney_8,WTA,Grass,0,QF,WTA_Player_2,WTA_Player_11,40,82,1,WTA_Player_2,WTA_Player_11,6-4 3-6 6-3,1.63,3.061,0.681,0.611,0.33,0.412,0.769,0.824,0.185,0.312,3,20.8,4.2
2025-10-09,Tourney_8,WTA,Hard,0,R32,WTA_Player_10,WTA_Player_9,33,19,1,WTA_Player_10,WTA_Player_9,6-4 3-6 6-3,2.376,1.926,0.593,0.594,0.365,0.425,0.766,0.8,0.187,0.215,2,17.9,5.3
2025-10-12,Tourney_5,ATP,Clay,0,SF,ATP_Player_8,ATP_Player_19,93,53,0,ATP_Player_19,ATP_Player_8,6-4 3-6 6-3,3.002,1.648,0.717,0.677,0.406,0.424,0.875,0.707,0.123,0.223,4,21.1,-4.6
2025-10-15,Tourney_5,ATP,Clay,0,F,ATP_Player_7,ATP_Player_6,55,39,1,ATP_Player_7,ATP_Player_6,6-4 3-6 6-3,2.416,1.901,0.66,0.597,0.356,0.332,0.852,0.778,0.182,0.325,2,22.7,7.1
2025-10-18,Tourney_6,WTA,Hard,0,F,WTA_Player_6,WTA_Player_11,67,2,0,WTA_Player_11,WTA_Player_6,6-4 3-6 6-3,3.884,1.465,0.606,0.605,0.351,0.443,0.786,0.828,0.175,0.316,4,23.4,-6.2
2025-10-21,Tourney_4,ATP,Clay,0,QF,ATP_Player_17,ATP_Player_8,31,55,1,ATP_Player_17,ATP_Player_8,6-4 3-6 6-3,1.806,2.589,0.595,0.621,0.436,0.35,0.726,0.873,0.19,0.193,1,21.4,1.4
2025-10-24,Tourney_3,WTA,Hard,0,QF,WTA_Player_13,WTA_Player_12,32,65,0,WTA_Player_12,WTA_Player_13,6-4 3-6 6-3,1.712,2.809,0.703,0.581,0.345,0.394,0.88,0.721,0.122,0.141,4,24.8,6.0
2025-10-27,Tourney_5,ATP,Clay,0,R16,ATP_Player_1,ATP_Player_5,82,84,0,ATP_Player_5,ATP_Player_1,6-4 3-6 6-3,2.096,2.16,0.593,0.605,0.403,0.393,0.804,0.704,0.227,0.27,1,15.9,-4.9
2025-10-30,Tourney_4,ATP,Clay,0,R16,ATP_Player_10,ATP_Player_7,115,109,0,ATP_Player_7,ATP_Player_10,6-4 3-6 6-3,2.228,2.036,0.699,0.58,0.33,0.378,0.898,0.682,0.239,0.257,2,30.6,2.8
2025-11-02,Tourney_6,ATP,Grass,0,F,ATP_Player_15,ATP_Player_5,76,23,1,ATP_Player_15,ATP_Player_5,6-4 3-6 6-3,3.42,1.544,0.651,0.655,0.408,0.425,0.755,0.693,0.286,0.203,2,21.2,2.7
2025-11-05,Tourney_1,ATP,Hard,0,F,ATP_Player_7,ATP_Player_4,112,68,1,ATP_Player_7,ATP_Player_4,6-4 3-6 6-3,3.122,1.614,0.608,0.608,0.442,0.395,0.86,0.788,0.247,0.131,2,25.2,2.3
2025-11-08,Tourney_1,ATP,Grass,0,QF,ATP_Player_18,ATP_Player_13,75,96,0,ATP_Player_13,ATP_Player_18,6-4 3-6 6-3,1.84,2.522,0.655,0.602,0.434,0.439,0.832,0.883,0.143,0.276,4,22.0,-1.9
2025-11-11,Tourney_6,ATP,Grass,0,SF,ATP_Player_14,ATP_Player_8,27,7,1,ATP_Player_14,ATP_Player_8,6-4 3-6 6-3,2.5,1.852,0.645,0.599,0.42,0.391,0.744,0.869,0.28,0.26,4,30.8,-3.9
2025-11-14,Tourney_6,WTA,Clay,1,R16,WTA_Player_13,WTA_Player_7,81,51,0,WTA_Player_7,WTA_Player_13,6-4 3-6 6-3,2.732,1.742,0.651,0.6,0.448,0.447,0.811,0.722,0.235,0.319,1,23.3,0.2
2025-11-17,Tourney_1,ATP,Hard,0,SF,ATP_Player_20,ATP_Player_9,4,10,1,ATP_Player_20,ATP_Player_9,6-4 3-6 6-3,2.036,2.228,0.714,0.628,0.346,0.333,0.859,0.723,0.321,0.23,1,25.3,-0.5
2025-11-20,Tourney_1,ATP,Grass,1,R16,ATP_Player_14,ATP_Player_16,37,27,0,ATP_Player_16,ATP_Player_14,6-4 3-6 6-3,2.3,1.979,0.627,0.657,0.371,0.387,0.847,0.805,0.302,0.272,4,23.5,-2.8
2025-11-23,Tourney_8,ATP,Hard,0,R32,ATP_Player_12,ATP_Player_13,40,3,0,ATP_Player_13,ATP_Player_12,6-4 3-6 6-3,2.917,1.675,0.607,0.677,0.347,0.421,0.74,0.784,0.243,0.295,2,17.1,3.7
2025-11-26,Tourney_2,WTA,Clay,0,SF,WTA_Player_14,WTA_Player_2,94,15,0,WTA_Player_2,WTA_Player_14,6-4 3-6 6-3,4.543,1.389,0.642,0.712,0.434,0.367,0.863,0.843,0.14,0.236,1,20.8,0.6
2025-11-29,Tourney_5,ATP,Clay,0,SF,ATP_Player_3,ATP_Player_6,70,13,0,ATP_Player_6,ATP_Player_3,6-4 3-6 6-3,3.565,1.516,0.65,0.703,0.411,0.447,0.744,0.889,0.35,0.122,1,22.0,-2.4
2025-12-02,Tourney_1,WTA,Hard,0,SF,WTA_Player_18,WTA_Player_16,85,3,0,WTA_Player_16,WTA_Player_18,6-4 3-6 6-3,4.703,1.375,0.673,0.619,0.378,0.43,0.72,0.771,0.178,0.281,1,25.4,-2.2
2025-12-05,Tourney_4,ATP,Grass,0,R16,ATP_Player_13,ATP_Player_8,23,73,0,ATP_Player_8,ATP_Player_13,6-4 3-6 6-3,1.566,3.316,0.629,0.603,0.369,0.322,0.881,0.817,0.208,0.298,2,20.9,8.4
2025-12-08,Tourney_7,ATP,Clay,0,F,ATP_Player_19,ATP_Player_5,12,73,0,ATP_Player_5,ATP_Player_19,6-4 3-6 6-3,1.49,3.72,0.705,0.63,0.36,0.378,0.807,0.867,0.283,0.348,4,20.3,8.0
2025-12-11,Tourney_2,ATP,Clay,0,R16,ATP_Player_2,ATP_Player_8,65,15,0,ATP_Player_8,ATP_Player_2,6-4 3-6 6-3,3.316,1.566,0.719,0.667,0.352,0.397,0.785,0.743,0.268,0.345,3,19.4,-6.5
2025-12-14,Tourney_5,WTA,Grass,0,R32,WTA_Player_20,WTA_Player_12,80,24,0,WTA_Player_12,WTA_Player_20,6-4 3-6 6-3,3.528,1.523,0.673,0.587,0.421,0.343,0.841,0.898,0.276,0.309,4,21.8,-1.9
2025-12-17,Tourney_5,ATP,Hard,0,QF,ATP_Player_7,ATP_Player_19,4,32,0,ATP_Player_19,ATP_Player_7,6-4 3-6 6-3,1.763,2.683,0.683,0.595,0.421,0.345,0.739,0.789,0.168,0.208,1,19.8,2.1
2025-12-20,Tourney_2,WTA,Clay,1,QF,WTA_Player_4,WTA_Player_7,103,56,0,WTA_Player_7,WTA_Player_4,6-4 3-6 6-3,3.217,1.589,0.621,0.707,0.337,0.397,0.795,0.729,0.226,0.327,2,12.5,0.3
2025-12-23,Tourney_6,WTA,Clay,0,QF,WTA_Player_18,WTA_Player_15,69,50,0,WTA_Player_15,WTA_Player_18,6-4 3-6 6-3,2.478,1.864,0.681,0.62,0.445,0.432,0.833,0.841,0.303,0.271,4,14.4,-2.9
2025-12-26,Tourney_2,WTA,Clay,1,QF,WTA_Player_9,WTA_Player_8,46,81,1,WTA_Player_9,WTA_Player_8,6-4 3-6 6-3,1.693,2.862,0.585,0.674,0.383,0.34,0.711,0.844,0.157,0.294,2,23.3,-6.7
2025-12-29,Tourney_8,ATP,Hard,0,R16,ATP_Player_7,ATP_Player_15,21,120,0,ATP_Player_15,ATP_Player_7,6-4 3-6 6-3,1.305,5.761,0.653,0.626,0.326,0.349,0.778,0.816,0.304,0.264,2,19.6,3.8
2026-01-01,Tourney_5,WTA,Grass,0,SF,WTA_Player_1,WTA_Player_15,19,64,1,WTA_Player_1,WTA_Player_15,6-4 3-6 6-3,1.605,3.153,0.64,0.584,0.352,0.36,0.827,0.753,0.215,0.277,1,20.7,-1.7
2026-01-04,Tourney_1,ATP,Clay,0,F,ATP_Player_6,ATP_Player_10,3,10,0,ATP_Player_10,ATP_Player_6,6-4 3-6 6-3,2.022,2.245,0.68,0.701,0.414,0.34,0.818,0.823,0.132,0.343,1,19.7,-1.9
2026-01-07,Tourney_2,ATP,Grass,1,QF,ATP_Player_20,ATP_Player_16,31,12,1,ATP_Player_20,ATP_Player_16,6-4 3-6 6-3,2.478,1.864,0.694,0.695,0.355,0.349,0.842,0.76,0.227,0.156,1,22.5,1.5
2026-01-10,Tourney_4,ATP,Hard,1,F,ATP_Player_3,ATP_Player_16,46,23,0,ATP_Player_16,ATP_Player_3,6-4 3-6 6-3,2.566,1.817,0.615,0.686,0.324,0.354,0.751,0.721,0.135,0.31,4,20.8,5.3
2026-01-13,Tourney_2,ATP,Hard,0,R32,ATP_Player_16,ATP_Player_5,3,113,1,ATP_Player_16,ATP_Player_5,6-4 3-6 6-3,1.268,6.603,0.63,0.632,0.413,0.444,0.892,0.765,0.156,0.348,4,19.5,-1.8
2026-01-16,Tourney_3,ATP,Hard,0,R16,ATP_Player_12,ATP_Player_16,87,68,1,ATP_Player_12,ATP_Player_16,6-4 3-6 6-3,2.478,1.864,0.638,0.625,0.407,0.401,0.739,0.761,0.174,0.312,2,20.0,-1.4
2026-01-19,Tourney_4,ATP,Hard,0,F,ATP_Player_17,ATP_Player_12,8,71,0,ATP_Player_12,ATP_Player_17,6-4 3-6 6-3,1.477,3.801,0.594,0.643,0.344,0.391,0.74,0.68,0.165,0.138,3,23.6,-1.2
2026-01-22,Tourney_1,WTA,Clay,0,R16,WTA_Player_20,WTA_Player_11,71,65,1,WTA_Player_20,WTA_Player_11,6-4 3-6 6-3,2.228,2.036,0.66,0.703,0.398,0.441,0.856,0.817,0.28,0.286,4,23.0,-3.5
2026-01-25,Tourney_8,ATP,Grass,0,SF,ATP_Player_20,ATP_Player_6,46,113,1,ATP_Player_20,ATP_Player_6,6-4 3-6 6-3,1.453,3.97,0.712,0.604,0.335,0.355,0.691,0.79,0.329,0.153,2,18.7,5.2
2026-01-28,Tourney_3,ATP,Grass,1,F,ATP_Player_13,ATP_Player_12,86,120,1,ATP_Player_13,ATP_Player_12,6-4 3-6 6-3,1.703,2.835,0.676,0.7,0.325,0.428,0.827,0.805,0.12,0.295,3,20.0,-1.3
2026-01-31,Tourney_8,ATP,Grass,0,R16,ATP_Player_3,ATP_Player_2,113,94,0,ATP_Player_2,ATP_Player_3,6-4 3-6 6-3,2.478,1.864,0.717,0.71,0.408,0.371,0.82,0.74,0.194,0.208,2,20.4,-5.8
2026-02-03,Tourney_3,ATP,Grass,0,SF,ATP_Player_19,ATP_Player_4,26,15,0,ATP_Player_4,ATP_Player_19,6-4 3-6 6-3,2.319,1.966,0.668,0.598,0.34,0.41,0.836,0.788,0.193,0.234,1,24.6,-0.2
2026-02-06,Tourney_6,ATP,Hard,0,R16,ATP_Player_3,ATP_Player_11,58,77,0,ATP_Player_11,ATP_Player_3,6-4 3-6 6-3,1.864,2.478,0.632,0.615,0.43,0.384,0.776,0.736,0.253,0.201,4,21.9,-2.8
2026-02-09,Tourney_4,WTA,Hard,0,R32,WTA_Player_4,WTA_Player_12,42,21,0,WTA_Player_12,WTA_Player_4,6-4 3-6 6-3,2.522,1.84,0.667,0.621,0.407,0.333,0.84,0.687,0.15,0.332,3,20.7,-3.1
2026-02-12,Tourney_1,ATP,Hard,0,SF,ATP_Player_12,ATP_Player_4,39,70,1,ATP_Player_12,ATP_Player_4,6-4 3-6 6-3,1.732,2.757,0.639,0.591,0.342,0.324,0.82,0.701,0.345,0.13,3,16.7,2.1
2026-02-15,Tourney_4,WTA,Clay,0,F,WTA_Player_6,WTA_Player_10,46,23,0,WTA_Player_10,WTA_Player_6,6-4 3-6 6-3,2.566,1.817,0.586,0.683,0.361,0.416,0.783,0.854,0.156,0.249,3,23.4,-3.6
2026-02-18,Tourney_8,WTA,Hard,0,QF,WTA_Player_14,WTA_Player_1,90,68,0,WTA_Player_1,WTA_Player_14,6-4 3-6 6-3,2.544,1.829,0.717,0.674,0.417,0.357,0.714,0.842,0.28,0.192,1,16.6,0.7
2026-02-21,Tourney_6,WTA,Hard,0,F,WTA_Player_5,WTA_Player_7,51,56,1,WTA_Player_5,WTA_Player_7,6-4 3-6 6-3,2.051,2.211,0.591,0.635,0.449,0.334,0.82,0.858,0.203,0.265,4,30.4,-1.6
2026-02-24,Tourney_2,WTA,Clay,0,F,WTA_Player_11,WTA_Player_1,3,58,1,WTA_Player_11,WTA_Player_1,6-4 3-6 6-3,1.53,3.491,0.621,0.602,0.422,0.332,0.705,0.81,0.283,0.183,2,22.1,1.9
2026-02-27,Tourney_1,ATP,Grass,0,QF,ATP_Player_17,ATP_Player_19,42,31,0,ATP_Player_19,ATP_Player_17,6-4 3-6 6-3,2.319,1.966,0.598,0.705,0.376,0.334,0.711,0.877,0.328,0.319,4,29.4,3.1
2026-03-02,Tourney_6,WTA,Clay,0,F,WTA_Player_6,WTA_Player_8,99,80,1,WTA_Player_6,WTA_Player_8,6-4 3-6 6-3,2.478,1.864,0.7,0.715,0.406,0.415,0.811,0.712,0.21,0.143,3,16.6,-3.7
2026-03-05,Tourney_2,ATP,Hard,1,R16,ATP_Player_19,ATP_Player_3,5,112,1,ATP_Player_19,ATP_Player_3,6-4 3-6 6-3,1.278,6.359,0.598,0.658,0.385,0.343,0.758,0.774,0.142,0.338,4,26.4,-1.9
2026-03-08,Tourney_4,WTA,Grass,1,QF,WTA_Player_7,WTA_Player_19,85,65,0,WTA_Player_19,WTA_Player_7,6-4 3-6 6-3,2.5,1.852,0.655,0.617,0.405,0.371,0.733,0.691,0.253,0.286,2,31.1,6.5
2026-03-11,Tourney_3,WTA,Hard,1,R16,WTA_Player_10,WTA_Player_5,59,3,1,WTA_Player_10,WTA_Player_5,6-4 3-6 6-3,3.528,1.523,0.703,0.666,0.38,0.378,0.797,0.695,0.208,0.166,3,17.7,-0.9
2026-03-14,Tourney_8,ATP,Clay,0,F,ATP_Player_11,ATP_Player_17,13,83,1,ATP_Player_11,ATP_Player_17,6-4 3-6 6-3,1.436,4.104,0.595,0.626,0.398,0.339,0.888,0.89,0.136,0.349,1,19.2,-3.3
2026-03-17,Tourney_4,ATP,Grass,0,R16,ATP_Player_18,ATP_Player_8,27,98,1,ATP_Player_18,ATP_Player_8,6-4 3-6 6-3,1.431,4.15,0.705,0.634,0.381,0.441,0.84,0.806,0.219,0.321,1,22.4,1.0
2026-03-20,Tourney_1,WTA,Hard,1,F,WTA_Player_6,WTA_Player_4,35,48,1,WTA_Player_6,WTA_Player_4,6-4 3-6 6-3,1.939,2.357,0.62,0.611,0.426,0.33,0.748,0.822,0.253,0.299,3,19.8,9.3
2026-03-23,Tourney_7,WTA,Hard,0,R16,WTA_Player_2,WTA_Player_7,109,28,0,WTA_Player_7,WTA_Player_2,6-4 3-6 6-3,4.649,1.379,0.637,0.63,0.355,0.43,0.829,0.769,0.335,0.272,2,24.2,-0.3
2026-03-26,Tourney_1,WTA,Clay,1,SF,WTA_Player_8,WTA_Player_20,16,98,1,WTA_Player_8,WTA_Player_20,6-4 3-6 6-3,1.375,4.703,0.649,0.606,0.342,0.327,0.78,0.712,0.27,0.16,4,16.5,-4.0
2026-03-29,Tourney_4,WTA,Grass,0,R16,WTA_Player_2,WTA_Player_19,118,48,0,WTA_Player_19,WTA_Player_2,6-4 3-6 6-3,4.104,1.436,0.688,0.581,0.336,0.329,0.795,0.871,0.252,0.339,4,31.9,-3.6
2026-04-01,Tourney_7,WTA,Hard,1,F,WTA_Player_10,WTA_Player_9,65,50,1,WTA_Player_10,WTA_Player_9,6-4 3-6 6-3,2.396,1.913,0.647,0.718,0.341,0.434,0.868,0.736,0.295,0.163,1,19.0,-0.2
2026-04-04,Tourney_5,ATP,Grass,1,QF,ATP_Player_12,ATP_Player_2,75,75,1,ATP_Player_12,ATP_Player_2,6-4 3-6 6-3,2.128,2.128,0.643,0.631,0.396,0.36,0.739,0.87,0.196,0.173,1,21.6,-0.3
2026-04-07,Tourney_8,ATP,Grass,0,QF,ATP_Player_14,ATP_Player_11,27,47,0,ATP_Player_11,ATP_Player_14,6-4 3-6 6-3,1.852,2.5,0.594,0.605,0.393,0.432,0.79,0.837,0.285,0.341,4,17.1,-3.6
