match_date,tournament,tour,surface,round,player_1,player_2,winner_name,loser_name,p1_win,odds_p1,odds_p2,indoor,elo_p1,elo_p2,elo_diff,surface_elo_p1,surface_elo_p2,surface_elo_diff,ranking_gap,recent_win_rate_diff_5,surface_recent_win_rate_diff_5,recent_win_rate_diff_10,surface_recent_win_rate_diff_10,fatigue_matches_7d_diff,fatigue_long_matches_14d_diff,h2h_weighted_diff,is_atp,tournament_tier,serve_points_won_diff,return_points_won_diff,hold_pct_diff,break_pct_diff
2024-10-05,Tourney_1,ATP,Grass,SF,atp player 16,atp player 7,ATP_Player_7,ATP_Player_16,0.0,2.211,2.051,,1474.7146357902634,1459.2510728096468,15.463562980616643,1500.360708804329,1519.1401887085053,-18.77947990417624,,0.0,-0.25,0.2,-0.25,0,0,0.0,1,0.0,,,,
2024-10-08,Tourney_5,WTA,Clay,QF,wta player 16,wta player 3,WTA_Player_16,WTA_Player_3,1.0,1.648,3.002,,1490.846442408487,1471.005648295942,19.840794112545154,1485.0378391256233,1490.4731885399171,-5.435349414293796,,-0.2,0.0,0.0,0.028571428571428525,0,0,0.0,0,0.0,,,,
2024-10-11,Tourney_2,ATP,Hard,QF,atp player 17,atp player 5,ATP_Player_17,ATP_Player_5,1.0,1.752,2.707,,1474.9649715401997,1492.4477141188713,-17.482742578671605,1511.1176552140168,1511.5791154264723,-0.46146021245544944,,0.0,0.06666666666666665,0.0,0.06666666666666665,0,0,0.5,1,0.0,,,,
2024-10-14,Tourney_7,ATP,Grass,SF,atp player 1,atp player 3,ATP_Player_3,ATP_Player_1,0.0,2.281,1.993,,1539.1801725086273,1509.458928552303,29.721243956324315,1476.2939158242777,1500.8339798658544,-24.54006404157667,,0.19999999999999996,-0.09999999999999998,-0.09999999999999998,-0.125,0,0,0.0,1,0.0,,,,
2024-10-17,Tourney_8,WTA,Clay,F,wta player 5,wta player 8,WTA_Player_5,WTA_Player_8,1.0,1.32,5.487,,1468.7853315924415,1523.4894663298485,-54.704134737407,1501.4545974714802,1522.4936705765538,-21.039073105073612,,-0.39999999999999997,-0.25,-0.29999999999999993,-0.25,0,0,0.0,0,0.0,,,,
2024-10-20,Tourney_2,ATP,Clay,F,atp player 5,atp player 6,ATP_Player_5,ATP_Player_6,1.0,1.331,5.292,,1479.8443907092046,1449.4295140716254,30.414876637579255,1501.4076782495104,1480.1948071050836,21.2128711444268,,-0.2,0.0,0.10000000000000003,0.125,0,0,0.5,1,0.0,,,,
2024-10-23,Tourney_8,WTA,Clay,SF,wta player 2,wta player 5,WTA_Player_5,WTA_Player_2,0.0,3.002,1.648,,1477.4081930872553,1482.659285357264,-5.251092270008712,1501.1681278448652,1514.1803744013446,-13.01224655647934,,0.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0,0,0.0,0,0.0,,,,
2024-10-26,Tourney_3,WTA,Grass,SF,wta player 5,wta player 6,WTA_Player_5,WTA_Player_6,1.0,3.249,1.582,,1494.4779328640168,1451.1210803352908,43.356852528725994,1474.522788897731,1500.8108134913327,-26.288024593601676,,0.19999999999999996,-0.2,-0.09999999999999998,-0.125,0,0,1.0,0,0.0,,,,
2024-10-29,Tourney_8,ATP,Grass,R16,atp player 14,atp player 8,ATP_Player_14,ATP_Player_8,1.0,2.022,2.245,,1449.1819981585093,1467.5896763356575,-18.407678177148227,1452.7631944715454,1497.2262303936484,-44.46303592210302,,-0.2,-0.4,-0.09999999999999998,-0.25,0,0,0.0,1,0.0,,,,
2024-11-01,Tourney_3,WTA,Grass,R32,wta player 16,wta player 3,WTA_Player_3,WTA_Player_16,0.0,4.871,1.361,,1502.1619096146044,1459.6901810898246,42.47172852477979,1543.781102581341,1500.335443006467,43.44565957487407,,0.2,0.20000000000000007,0.10000000000000003,0.33333333333333337,0,0,0.5,0,0.0,,,,
2024-11-04,Tourney_1,ATP,Clay,SF,atp player 4,atp player 5,ATP_Player_4,ATP_Player_5,1.0,5.229,1.336,,1588.960139544314,1490.7965733464814,98.16356619783255,1524.9634454460536,1512.6759206876127,12.287524758440895,,0.8,0.4,0.4,0.4285714285714286,0,0,0.0,1,0.0,,,,
2024-11-07,Tourney_4,WTA,Grass,QF,wta player 12,wta player 15,WTA_Player_12,WTA_Player_15,1.0,2.659,1.773,,1495.8970274537335,1481.523199098589,14.373828355144497,1487.9918357267852,1488.5038140496472,-0.5119783228619781,,-0.2,-0.4,0.0,-0.4444444444444444,0,0,-0.5,0,0.0,,,,
2024-11-10,Tourney_1,WTA,Grass,F,wta player 10,wta player 14,WTA_Player_10,WTA_Player_14,1.0,1.614,3.122,,1549.0023957021715,1519.7278120589037,29.27458364326776,1504.4006430355912,1501.4517586131199,2.9488844224713375,,0.19999999999999996,0.0,0.10000000000000009,0.0,0,0,0.5,0,0.0,,,,
2024-11-13,Tourney_2,ATP,Grass,R16,atp player 15,atp player 18,ATP_Player_15,ATP_Player_18,1.0,1.51,3.603,,1542.5101637397606,1529.8390310087768,12.6711327309838,1511.3475293875752,1511.5723542115813,-0.2248248240061912,,0.0,-0.33333333333333337,0.09999999999999998,-0.33333333333333337,0,0,0.0,1,0.0,,,,
2024-11-16,Tourney_3,WTA,Clay,R16,wta player 20,wta player 3,WTA_Player_20,WTA_Player_3,1.0,1.784,2.635,,1533.0286697444694,1473.1498390754373,59.87883066903214,1500.702019890197,1478.2854735354576,22.416546354739467,,0.19999999999999996,0.09999999999999998,0.2666666666666666,0.16666666666666669,0,0,0.0,0,0.0,,,,
2024-11-19,Tourney_8,ATP,Hard,F,atp player 20,atp player 6,ATP_Player_20,ATP_Player_6,1.0,2.3,1.979,,1498.0340822652324,1438.4773314343486,59.55675083088386,1487.57476308855,1494.7715087051836,-7.196745616633507,,0.0,0.0,0.2,-0.09999999999999998,0,0,0.5,1,0.0,,,,
2024-11-22,Tourney_3,ATP,Grass,R16,atp player 1,atp player 18,ATP_Player_18,ATP_Player_1,0.0,1.993,2.281,,1526.1561338228794,1518.2764824955284,7.8796513273509845,1465.1400929189297,1499.5645890383407,-34.42449611941106,,0.0,-0.3,-0.09999999999999998,-0.16666666666666669,0,0,0.0,1,0.0,,,,
2024-11-25,Tourney_7,WTA,Hard,R32,wta player 10,wta player 3,WTA_Player_3,WTA_Player_10,0.0,2.5,1.852,,1559.9936734437897,1463.1977444519866,96.79592899180307,1510.867802650361,1476.0667221125402,34.80108053782078,,0.6,0.6666666666666666,0.6000000000000001,0.6666666666666666,0,0,0.5,0,0.0,,,,
2024-11-28,Tourney_3,ATP,Hard,SF,atp player 10,atp player 19,ATP_Player_10,ATP_Player_19,1.0,1.484,3.76,,1471.4698309369485,1519.9184988385823,-48.448667901633826,1438.0428675646006,1528.072005478955,-90.02913791435435,,0.0,-0.39999999999999997,-0.09999999999999998,-0.5142857142857142,0,0,0.0,1,0.0,,,,
2024-12-01,Tourney_4,WTA,Hard,R32,wta player 6,wta player 7,WTA_Player_7,WTA_Player_6,0.0,3.002,1.648,,1440.6108477001867,1506.8970654805767,-66.28621778038996,1456.9455816640755,1538.5327784157535,-81.587196751678,,-0.2,-0.39999999999999997,0.2,-0.5833333333333334,0,0,-0.5,0,0.0,,,,
2024-12-04,Tourney_1,WTA,Clay,R16,wta player 12,wta player 13,WTA_Player_13,WTA_Player_12,0.0,1.876,2.457,,1507.4008560563736,1501.699598644445,5.7012574119287365,1510.7701208446583,1514.626643748683,-3.8565229040245868,,-0.19999999999999996,0.06666666666666665,-0.0444444444444444,0.06666666666666665,0,0,-0.5,0,0.0,,,,
2024-12-07,Tourney_7,WTA,Hard,SF,wta player 19,wta player 5,WTA_Player_5,WTA_Player_19,0.0,1.829,2.544,,1452.316034893409,1504.988165499121,-52.6721306057118,1488.8390057102706,1490.0942208675485,-1.2552151572779167,,-0.8,0.0,-0.09999999999999998,0.0,0,0,-0.5,0,0.0,,,,
2024-12-10,Tourney_8,ATP,Clay,R32,atp player 11,atp player 8,ATP_Player_11,ATP_Player_8,1.0,1.675,2.917,,1485.682156385239,1454.954491874486,30.72766451075313,1497.7006666575776,1497.9166897647465,-0.21602310716889406,,0.2,-0.19999999999999996,0.0,0.0,0,0,0.0,1,0.0,,,,
2024-12-13,Tourney_4,WTA,Grass,R32,wta player 14,wta player 3,WTA_Player_14,WTA_Player_3,1.0,2.945,1.665,,1508.7365343172855,1478.4570626948712,30.27947162241435,1489.553607027132,1513.828230287474,-24.27462326034197,,0.0,0.0,0.19999999999999996,-0.14285714285714285,0,0,0.0,0,0.0,,,,
2024-12-16,Tourney_2,WTA,Clay,SF,wta player 11,wta player 3,WTA_Player_3,WTA_Player_11,0.0,2.457,1.876,,1510.2020433409891,1467.5002388338046,42.701804507184534,1510.0608727360623,1467.0586410598542,43.00223167620811,,0.19999999999999996,0.39999999999999997,0.0,0.3142857142857143,0,0,0.0,0,0.0,,,,
2024-12-19,Tourney_6,ATP,Grass,SF,atp player 16,atp player 7,ATP_Player_16,ATP_Player_7,1.0,1.294,5.977,,1462.1808956347784,1471.7848129651318,-9.603917330353397,1489.0086981324653,1530.4921993803691,-41.48350124790386,,-0.19999999999999996,-0.46666666666666673,0.09999999999999998,-0.46666666666666673,0,0,-0.5,1,0.0,,,,
2024-12-22,Tourney_8,WTA,Clay,R16,wta player 19,wta player 20,WTA_Player_20,WTA_Player_19,0.0,1.693,2.862,,1442.1214554487844,1542.98076436792,-100.85930891913563,1494.6061193271967,1511.9288523658006,-17.32273303860393,,-0.8,-0.19999999999999996,-0.39999999999999997,-0.09999999999999998,0,0,-0.5,0,0.0,,,,
2024-12-25,Tourney_2,WTA,Clay,QF,wta player 5,wta player 9,WTA_Player_5,WTA_Player_9,1.0,1.763,2.683,,1515.1827449437455,1482.727559331607,32.45518561213862,1525.7311573421514,1484.6010009693055,41.13015637284593,,0.4,0.4,0.09999999999999998,0.2666666666666666,0,0,0.0,0,0.0,,,,
2024-12-28,Tourney_3,ATP,Clay,R32,atp player 12,atp player 19,ATP_Player_19,ATP_Player_12,0.0,4.39,1.404,,1515.2629669901019,1506.2559037511269,9.007063238974979,1454.4973978438484,1538.3955095182412,-83.8981116743928,,0.0,-0.39999999999999997,0.19999999999999996,-0.43333333333333335,0,0,1.0,1,0.0,,,,
2024-12-31,Tourney_5,ATP,Grass,SF,atp player 17,atp player 8,ATP_Player_8,ATP_Player_17,0.0,2.783,1.722,,1487.5682949498664,1444.0130293326806,43.555265617185796,1491.1527842803896,1483.6988606530788,7.4539236273108145,,0.2,0.39999999999999997,0.2,-0.07142857142857145,0,0,-0.5,1,0.0,,,,
2025-01-03,Tourney_4,ATP,Clay,QF,atp player 1,atp player 10,ATP_Player_1,ATP_Player_10,1.0,4.341,1.409,,1513.8840269594516,1485.132426024404,28.75160093504769,1532.94194277643,1510.453073860891,22.488868915539115,,-0.19999999999999996,0.13333333333333341,-0.09999999999999998,0.04761904761904767,0,0,0.5,1,0.0,,,,
2025-01-06,Tourney_5,WTA,Grass,R32,wta player 3,wta player 9,WTA_Player_9,WTA_Player_3,0.0,4.341,1.409,,1480.967725154805,1471.845272532049,9.1224526227561,1500.9911760959867,1512.326188488006,-11.33501239201928,,0.19999999999999996,-0.2666666666666666,-0.09999999999999998,-0.16666666666666663,0,0,0.5,0,0.0,,,,
2025-01-09,Tourney_2,ATP,Grass,SF,atp player 10,atp player 4,ATP_Player_4,ATP_Player_10,0.0,2.081,2.177,,1474.1232104803255,1597.6571164670183,-123.53390598669284,1528.9444429497562,1556.0052309773957,-27.060788027639546,,-0.6,-0.4,-0.4,-0.19047619047619047,0,0,-0.5,1,0.0,,,,
2025-01-12,Tourney_3,ATP,Grass,QF,atp player 12,atp player 7,ATP_Player_7,ATP_Player_12,0.0,1.357,4.928,,1502.9519437207962,1459.45318987166,43.498753849136165,1535.6918834182563,1517.0661800892326,18.625703329023736,,-0.39999999999999997,0.20000000000000007,0.3,0.033333333333333326,0,0,0.0,1,0.0,,,,
2025-01-15,Tourney_6,WTA,Grass,QF,wta player 19,wta player 6,WTA_Player_6,WTA_Player_19,0.0,4.059,1.442,,1433.510346898253,1430.8729127582008,2.6374341400521644,1465.6688665804957,1487.90458597995,-22.23571939945441,,0.0,-0.4,-0.10000000000000003,-0.42857142857142855,0,0,0.0,0,0.0,,,,
2025-01-18,Tourney_1,WTA,Grass,QF,wta player 19,wta player 8,WTA_Player_8,WTA_Player_19,0.0,2.707,1.752,,1421.419254899967,1509.615512565026,-88.19625766505897,1454.4358142822587,1489.8906857754196,-35.45487149316091,,-0.4,-0.4,-0.39999999999999997,-0.4,0,0,0.0,0,0.0,,,,
2025-01-21,Tourney_5,ATP,Hard,F,atp player 14,atp player 2,ATP_Player_2,ATP_Player_14,0.0,4.928,1.357,,1461.8171826196808,1573.5617046817736,-111.74452206209276,1500.0087147907407,1524.4140653389436,-24.405350548202932,,-0.6,-0.6,-0.39999999999999997,-0.5,0,0,0.0,1,0.0,,,,
2025-01-24,Tourney_4,ATP,Grass,R16,atp player 16,atp player 8,ATP_Player_16,ATP_Player_8,1.0,2.022,2.245,,1474.5125187282501,1457.5095435424591,17.002975185791,1502.4347174236018,1495.9562705622495,6.478446861352268,,0.2,0.09999999999999998,0.2,0.0,0,0,0.5,1,0.0,,,,
2025-01-27,Tourney_1,WTA,Grass,R16,wta player 11,wta player 7,WTA_Player_11,WTA_Player_7,1.0,1.913,2.396,,1496.7345570199886,1516.6350004225626,-19.900443402573956,1487.9338369820834,1476.7738360876167,11.160000894466748,,0.19999999999999996,-0.2,-0.10000000000000003,0.09523809523809523,0,0,-0.5,0,0.0,,,,
2025-01-30,Tourney_5,ATP,Clay,R32,atp player 1,atp player 11,ATP_Player_1,ATP_Player_11,1.0,1.477,3.801,,1524.89324250353,1496.6236189270444,28.26962357648563,1544.166287722359,1509.7081278304108,34.45815989194807,,0.0,0.4,0.0,0.19444444444444442,0,0,0.5,1,0.0,,,,
2025-02-02,Tourney_4,WTA,Hard,R16,wta player 3,wta player 6,WTA_Player_3,WTA_Player_6,1.0,2.457,1.876,,1468.6527191890982,1442.9640047564867,25.688714432611505,1489.264705018874,1447.7128243481402,41.55188067073391,,0.2,0.1333333333333333,0.0,0.19047619047619047,0,0,-0.5,0,0.0,,,,
2025-02-05,Tourney_1,WTA,Clay,R16,wta player 14,wta player 17,WTA_Player_14,WTA_Player_17,1.0,1.352,4.987,,1519.6933581783521,1526.2285593576855,-6.535201179333399,1489.5474572464552,1503.8503034167206,-14.302846170265411,,0.0,-0.46666666666666673,-0.09999999999999998,-0.16666666666666669,0,0,-0.5,0,0.0,,,,
2025-02-08,Tourney_5,WTA,Clay,SF,wta player 4,wta player 9,WTA_Player_4,WTA_Player_9,1.0,1.453,3.97,,1551.666313172305,1484.1602784977558,67.50603467454926,1501.5779639651994,1474.014987053835,27.56297691136433,,0.20000000000000007,0.3,0.19999999999999996,0.16666666666666669,0,0,0.5,0,0.0,,,,
2025-02-11,Tourney_1,ATP,Hard,R32,atp player 17,atp player 20,ATP_Player_20,ATP_Player_17,0.0,1.966,2.319,,1474.071780740088,1507.9969788508788,-33.925198110790916,1523.1335934757378,1499.8232943317876,23.31029914395026,,0.0,0.35,-0.09999999999999998,0.25,0,0,0.0,1,0.0,,,,
2025-02-14,Tourney_2,WTA,Hard,QF,wta player 2,wta player 6,WTA_Player_2,WTA_Player_6,1.0,1.675,2.917,,1465.5895455805025,1431.8496482184753,33.73989736202725,1481.7548183580977,1437.1411719744783,44.613646383619425,,0.2,0.39999999999999997,0.10000000000000003,0.275,0,0,0.5,0,0.0,,,,
2025-02-17,Tourney_7,WTA,Hard,QF,wta player 1,wta player 19,WTA_Player_19,WTA_Player_1,0.0,4.491,1.394,,1514.1745275617693,1412.4016577979828,101.7728697637865,1498.7884956419678,1476.8823591172945,21.90613652467323,,0.4,0.09999999999999998,0.5,0.16666666666666669,0,0,0.0,0,0.0,,,,
2025-02-20,Tourney_1,ATP,Grass,QF,atp player 10,atp player 2,ATP_Player_2,ATP_Player_10,0.0,2.917,1.675,,1466.2187678051969,1581.829981282127,-115.61121347693006,1517.877204046206,1511.931951462503,5.945252583702995,,-0.6,-0.19999999999999996,-0.30000000000000004,0.0,0,0,0.5,1,0.0,,,,
2025-02-23,Tourney_4,WTA,Grass,F,wta player 13,wta player 9,WTA_Player_9,WTA_Player_13,0.0,5.487,1.32,,1513.8964954266912,1474.4629504024515,39.43354502423972,1464.4792293291755,1523.9348298707243,-59.45560054154885,,0.0,-0.75,0.19999999999999996,-0.75,0,0,0.0,0,0.0,,,,
2025-02-26,Tourney_8,ATP,Grass,R32,atp player 10,atp player 2,ATP_Player_2,ATP_Player_10,0.0,3.97,1.453,,1458.0707057258699,1589.978043361454,-131.9073376355841,1505.6718823365807,1524.1372731721285,-18.46539083554785,,-0.6,-0.4,-0.5,-0.16666666666666663,0,0,0.0,1,0.0,,,,
2025-03-01,Tourney_5,ATP,Hard,R16,atp player 14,atp player 5,ATP_Player_14,ATP_Player_5,1.0,1.876,2.457,,1453.5489060193274,1482.099596423777,-28.550690404449597,1488.8502620552717,1499.5631771647513,-10.712915109479582,,0.2,-0.2,-0.10000000000000003,-0.07142857142857145,0,0,0.5,1,0.0,,,,
2025-03-04,Tourney_6,ATP,Grass,F,atp player 12,atp player 4,ATP_Player_12,ATP_Player_4,1.0,2.193,2.066,,1489.4573510412638,1605.561559142147,-116.10420810088317,1523.0491899839828,1567.0724698809458,-44.023279896963004,,-0.8,-0.19999999999999996,-0.5,-0.17500000000000004,0,0,-0.5,1,0.0,,,,
2025-03-07,Tourney_7,ATP,Hard,QF,atp player 6,atp player 7,ATP_Player_6,ATP_Player_7,1.0,1.516,3.565,,1428.5144348487022,1472.9477825511924,-44.43334770249021,1482.522977461946,1456.4971629237862,26.02581453815992,,-0.39999999999999997,0.0,-0.10000000000000003,0.33333333333333337,0,0,0.5,1,0.0,,,,
2025-03-10,Tourney_6,WTA,Grass,R16,wta player 12,wta player 20,WTA_Player_12,WTA_Player_20,1.0,1.336,5.229,,1495.2039592741273,1551.5918729184516,-56.38791364432427,1500.0095188187981,1500.7996187695755,-0.7900999507774031,,-0.4,0.0,-0.30000000000000004,0.0,0,0,0.0,0,0.0,,,,
2025-03-13,Tourney_8,WTA,Grass,SF,wta player 11,wta player 20,WTA_Player_11,WTA_Player_20,1.0,1.763,2.683,,1509.4211433031649,1537.661225073059,-28.240081769894232,1499.5485167172124,1488.7723297310877,10.776186986124685,,0.0,0.06666666666666671,-0.29999999999999993,0.16666666666666669,0,0,0.5,0,0.0,,,,
2025-03-16,Tourney_3,WTA,Grass,F,wta player 16,wta player 7,WTA_Player_7,WTA_Player_16,0.0,1.63,3.061,,1488.7022516289917,1503.9484141393864,-15.246162510394697,1530.2883153003338,1465.1591563524878,65.12915894784601,,0.0,0.39999999999999997,-0.10000000000000003,0.4285714285714286,0,0,0.0,0,0.0,,,,
2025-03-19,Tourney_3,ATP,Clay,QF,atp player 12,atp player 17,ATP_Player_17,ATP_Player_12,0.0,2.396,1.913,,1505.324554962494,1463.2398057658395,42.08474919665446,1445.3400953899381,1471.3026606113385,-25.962565221400382,,0.0,-0.2,0.09999999999999998,-0.14285714285714285,0,0,0.0,1,0.0,,,,
2025-03-22,Tourney_5,ATP,Hard,QF,atp player 4,atp player 9,ATP_Player_4,ATP_Player_9,1.0,2.022,2.245,,1589.6943552209168,1533.2668160596088,56.427539161308005,1515.666653317366,1518.3802222777638,-2.713568960397879,,0.4,0.0,0.30000000000000004,-0.09523809523809523,0,0,0.0,1,0.0,,,,
2025-03-25,Tourney_8,WTA,Clay,R32,wta player 20,wta player 5,WTA_Player_20,WTA_Player_5,1.0,3.091,1.622,,1524.6879895454144,1526.0650317433035,-1.3770421978890681,1523.3310416472987,1536.3171712576218,-12.986129610323133,,-0.4,0.0,0.0,-0.04761904761904767,0,0,0.0,0,0.0,,,,
2025-03-28,Tourney_6,ATP,Clay,R32,atp player 16,atp player 17,ATP_Player_17,ATP_Player_16,0.0,6.359,1.278,,1485.9257251477482,1476.686293938306,9.239431209442046,1488.651141249539,1482.4076107473838,6.243530502155181,,0.0,0.0,0.09999999999999998,0.06944444444444442,0,0,0.5,1,0.0,,,,
2025-03-31,Tourney_2,ATP,Clay,QF,atp player 1,atp player 18,ATP_Player_18,ATP_Player_1,0.0,2.917,1.675,,1535.9189933564921,1530.5485893589562,5.370403997535959,1554.9800319845042,1490.1051932537946,64.8748387307096,,-0.20000000000000007,0.46666666666666673,-0.19999999999999996,0.4444444444444445,0,0,-0.5,1,0.0,,,,
2025-04-03,Tourney_3,WTA,Hard,F,wta player 16,wta player 20,WTA_Player_16,WTA_Player_20,1.0,1.614,3.122,,1477.228497685382,1536.7355506489296,-59.507052963547494,1473.5264284267978,1533.6670141426725,-60.14058571587475,,-0.39999999999999997,-0.8,-0.3,-0.6666666666666667,0,0,0.0,0,0.0,,,,
2025-04-06,Tourney_1,ATP,Grass,F,atp player 17,atp player 8,ATP_Player_17,ATP_Player_8,1.0,1.53,3.491,,1489.0053373813016,1446.0963371229611,42.909000258340484,1478.8953743712188,1484.180002260563,-5.284627889344165,,0.39999999999999997,0.0,0.2,-0.025000000000000022,0,0,-1.0,1,0.0,,,,
2025-04-09,Tourney_6,WTA,Clay,QF,wta player 18,wta player 2,WTA_Player_2,WTA_Player_18,0.0,2.177,2.081,,1492.2530321100812,1476.4278603090359,15.825171801045371,1448.4916443233712,1489.6173449040584,-41.12570058068718,,0.20000000000000007,-0.1333333333333333,0.09999999999999998,-0.19047619047619047,0,0,0.5,0,0.0,,,,
2025-04-12,Tourney_6,ATP,Hard,F,atp player 6,atp player 8,ATP_Player_8,ATP_Player_6,0.0,1.993,2.281,,1442.0407957953346,1435.5708721946987,6.469923600635866,1493.6257552268191,1475.2453086613466,18.38044656547254,,0.2,0.2,0.10000000000000003,0.26666666666666666,0,0,0.0,1,0.0,,,,
2025-04-15,Tourney_4,WTA,Clay,SF,wta player 16,wta player 3,WTA_Player_3,WTA_Player_16,0.0,1.589,3.217,,1491.2639340219175,1479.7670757271096,11.496858294807907,1497.2255541300829,1480.5363475058155,16.6892066242674,,-0.19999999999999996,0.0,-0.09999999999999998,0.125,0,0,0.0,0,0.0,,,,
2025-04-18,Tourney_3,ATP,Hard,QF,atp player 5,atp player 6,ATP_Player_6,ATP_Player_5,0.0,2.211,2.051,,1469.1157041952129,1429.8173583778212,39.29834581739169,1487.1932834034228,1480.9915086808594,6.201774722563414,,-0.2,0.0,0.10000000000000003,-0.07142857142857145,0,0,1.0,1,0.0,,,,
2025-04-21,Tourney_5,ATP,Clay,F,atp player 2,atp player 9,ATP_Player_2,ATP_Player_9,1.0,1.537,3.455,,1597.6290991390774,1523.1987970711255,74.43030206795197,1545.5457756423436,1500.5205125654109,45.02526307693279,,0.6,0.4,0.4,0.33333333333333337,0,0,0.0,1,0.0,,,,
2025-04-24,Tourney_1,WTA,Hard,QF,wta player 12,wta player 19,WTA_Player_19,WTA_Player_12,0.0,5.421,1.324,,1509.1346071195198,1427.8195644066009,81.31504271291897,1500.155968871273,1489.6379692445423,10.51799962673067,,0.39999999999999997,-0.09999999999999998,0.4,0.07142857142857145,0,0,0.0,0,0.0,,,,
2025-04-27,Tourney_1,WTA,Hard,R32,wta player 11,wta player 7,WTA_Player_7,WTA_Player_11,0.0,3.35,1.559,,1522.3943788308095,1515.422168082996,6.972210747813506,1523.4779082689947,1547.7655357316887,-24.28762746269399,,0.19999999999999996,0.15000000000000002,0.0,-0.02777777777777779,0,0,0.0,0,0.0,,,,
2025-04-30,Tourney_3,WTA,Clay,R32,wta player 17,wta player 3,WTA_Player_17,WTA_Player_3,1.0,1.784,2.635,,1514.0028681220533,1492.164018272998,21.83884984905535,1491.356579486431,1493.1123293430242,-1.7557498565931837,,-0.19999999999999996,0.19999999999999996,0.0,0.0,0,0,0.5,0,0.0,,,,
2025-05-03,Tourney_4,WTA,Clay,SF,wta player 10,wta player 3,WTA_Player_10,WTA_Player_3,1.0,1.693,2.862,,1544.7343552009052,1480.9173135870453,63.81704161385983,1534.3500025907474,1481.051688407525,53.298314183222374,,0.20000000000000007,0.6,0.30000000000000004,0.6,0,0,0.0,0,0.0,,,,
2025-05-06,Tourney_2,ATP,Clay,SF,atp player 17,atp player 19,ATP_Player_17,ATP_Player_19,1.0,1.888,2.437,,1499.530802309564,1518.5669270204326,-19.036124710868535,1494.6232314414956,1547.5528119721514,-52.92958053065581,,0.19999999999999996,-0.20000000000000007,0.09999999999999998,-0.25555555555555554,0,0,0.0,1,0.0,,,,
2025-05-09,Tourney_5,WTA,Clay,R32,wta player 3,wta player 8,WTA_Player_3,WTA_Player_8,1.0,1.773,2.659,,1471.0970178180296,1518.63310966701,-47.536091848980504,1470.878241267781,1509.7678936466893,-38.889652378908295,,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0,0,0.0,0,0.0,,,,
2025-05-12,Tourney_4,WTA,Grass,SF,wta player 5,wta player 9,WTA_Player_9,WTA_Player_5,0.0,1.298,5.904,,1514.0174706397884,1487.8191184094057,26.198352230382625,1487.4290164091137,1533.9011195524633,-46.472103143349614,,0.20000000000000007,-0.4,0.09999999999999998,-0.3555555555555556,0,0,0.5,0,0.0,,,,
2025-05-15,Tourney_8,ATP,Grass,R16,atp player 10,atp player 13,ATP_Player_10,ATP_Player_13,1.0,2.081,2.177,,1450.4196499482464,1425.2759256639583,25.143724284288055,1494.309054519962,1478.4038631550613,15.905191364900702,,0.0,-0.2,0.10000000000000003,0.06666666666666671,0,0,0.5,1,0.0,,,,
2025-05-18,Tourney_1,ATP,Clay,R16,atp player 6,atp player 9,ATP_Player_6,ATP_Player_9,1.0,1.864,2.478,,1443.1689162081816,1513.7309107957124,-70.56199458753076,1468.9265646669812,1490.0669824034765,-21.140417736495237,,0.2,-0.2,0.0,-0.1111111111111111,0,0,0.0,1,0.0,,,,
2025-05-21,Tourney_5,ATP,Hard,QF,atp player 1,atp player 4,ATP_Player_1,ATP_Player_4,1.0,1.732,2.757,,1523.7335209448943,1599.7623742094001,-76.02885326450587,1534.175621160722,1527.7603747632452,6.4152463974767215,,-0.4,0.0,-0.4,0.17500000000000004,0,0,0.0,1,0.0,,,,
2025-05-24,Tourney_8,ATP,Hard,R16,atp player 14,atp player 3,ATP_Player_3,ATP_Player_14,0.0,5.292,1.331,,1466.5327982478916,1522.482967238051,-55.950168990159455,1501.2201558166003,1476.4027305178897,24.817425298710532,,0.19999999999999996,0.4,-0.19999999999999996,0.5,0,0,-0.5,1,0.0,,,,
2025-05-27,Tourney_1,ATP,Grass,R16,atp player 19,atp player 3,ATP_Player_19,ATP_Player_3,1.0,2.457,1.876,,1505.9100996959935,1532.5670501801283,-26.656950484134768,1467.7160502977015,1511.9878027712025,-44.27175247350101,,-0.19999999999999996,-0.39999999999999997,-0.19999999999999996,-0.3142857142857143,0,0,0.5,1,0.0,,,,
2025-05-30,Tourney_2,WTA,Hard,R32,wta player 19,wta player 7,WTA_Player_7,WTA_Player_19,0.0,2.659,1.773,,1442.577905483196,1527.6629473904488,-85.08504190725284,1502.0011371445278,1558.9280345775533,-56.92689743302549,,-0.19999999999999996,0.0,-0.39999999999999997,-0.30000000000000004,0,0,0.5,0,0.0,,,,
2025-06-02,Tourney_6,ATP,Clay,R16,atp player 18,atp player 19,ATP_Player_19,ATP_Player_18,0.0,4.15,1.431,,1542.734061770554,1518.8289957650734,23.90506600548065,1504.3202074365715,1533.7387016586777,-29.41849422210612,,0.4,-0.09999999999999998,0.30000000000000004,-0.09999999999999998,0,0,0.5,1,0.0,,,,
